date,sub_category,sales,total_sales,total_volume,tv_spend,digital_spend,print_spend,ooh_spend,radio_spend
2023-06-24,Category_B,128639.30740850113,128639.30740850113,3071.79640828568,14498.867396923211,15228.941258561286,6654.0093355310655,21729.55633872841,14145.760610091678
2023-07-01,Category_B,118909.47595025577,118909.47595025577,2457.1556461433333,18871.08404009483,13605.61998657143,9052.765270110023,17003.050431697564,15189.09883248162
2023-07-08,Category_B,124550.22334813415,124550.22334813415,2105.8543432012507,22158.2339977738,18801.786784599455,16037.385693341486,14507.824086003648,5937.611474824689
2023-07-15,Category_B,129913.97720579164,129913.97720579164,2596.477689295203,16343.96053891372,9110.059760389278,20789.85517170489,8773.093960086253,20233.631479369942
2023-07-22,Category_B,138211.62756603808,138211.62756603808,2708.892319962607,17630.680424150854,20603.553992069472,20413.109917075933,22058.063125118846,17922.64225888654
2023-07-29,Category_B,124048.47919501824,124048.47919501824,2738.9134075633074,14067.50716351991,22652.867254395984,7034.544382603775,16696.197520433896,12422.70937192173
2023-08-05,Category_B,125940.62366819163,125940.62366819163,2238.2029584754923,12912.883102209911,19060.50206483707,19119.82368057297,14403.741340348077,11836.523869768991
2023-08-12,Category_B,108981.7890772867,108981.7890772867,1959.3704996125252,6684.039043667914,8286.591497919964,15071.822666966562,17363.44300938372,21739.09368660648
2023-08-19,Category_B,136207.6851159214,136207.6851159214,2512.76909208596,13508.743186373787,11523.438237655631,19440.552100014815,20239.570685074024,23188.466471430867
2023-08-26,Category_B,118729.97671442412,118729.97671442412,2645.029631321127,11767.144500116368,20544.72656969316,12966.936057925213,20376.89393382237,12600.369482424223
2023-09-02,Category_B,133968.0122595984,133968.0122595984,2980.3191248936537,17746.91959564755,17636.35935932562,18026.760796631996,16498.66624739593,13752.098238431676
2023-09-09,Category_B,128112.54219264598,128112.54219264598,2728.3952825311944,19549.36868115751,14268.547885725258,10506.642051339377,15180.515599172602,21745.278363871283
2023-09-16,Category_B,123057.83091242521,123057.83091242521,2663.0434209196815,23612.66320443946,15592.555748274888,13668.24613108053,18642.857613540757,14698.85760239803
2023-09-23,Category_B,124064.42644562932,124064.42644562932,3081.167835344425,16779.157942899204,17602.228268783732,14427.301253652337,13612.536512311035,21651.975865317127
2023-09-30,Category_B,128153.06848342773,128153.06848342773,2357.6257964636375,17360.84922781009,15750.739742729942,16006.799063997563,17740.295191434765,19629.21352147741
2023-10-07,Category_B,138722.36082400449,138722.36082400449,3350.184915854536,21222.09224947096,15430.888639912846,23758.955042900667,23725.366059941083,23723.199955487114
2023-10-14,Category_B,121727.40762291946,121727.40762291946,2785.705900619417,20971.889337771943,5354.19008407797,13014.904936864397,13670.150897568285,20783.834199156998
2023-10-21,Category_B,123469.30732795916,123469.30732795916,2437.876616206279,20680.76916135855,6291.190569188707,12360.946383634082,15367.411580757915,23309.861601207667
2023-10-28,Category_B,119834.12461231355,119834.12461231355,2561.816519757762,24712.55780103144,7604.504917468605,18819.40569690139,18068.2505413781,21114.417145169507
2023-11-04,Category_B,109303.09528596963,109303.09528596963,1896.7237086371636,17144.149070401996,11273.40878935078,10867.987332916233,9597.92701351618,7802.897973486347
2023-11-11,Category_B,129148.16514202024,129148.16514202024,2444.5866754753815,9534.079152241851,22699.74318637975,18726.89447742067,9908.306007419302,12459.103840936341
2023-11-18,Category_B,122442.1851927379,122442.1851927379,2232.193216038483,11236.975202887928,10340.583177107783,23941.47286358336,12981.537777053087,20196.4115322485
2023-11-25,Category_B,122700.51348837919,122700.51348837919,2075.4130033606843,17564.643542938145,8624.761939096941,9275.018438428144,19641.13045344334,20952.173647551237
2023-12-02,Category_B,135154.63590218182,135154.63590218182,2836.781765614569,20068.653251421252,24176.10946916551,17673.97343604359,11455.259132659245,22511.132710261296
2023-12-09,Category_B,126852.99988621283,126852.99988621283,2183.7304543751598,14711.896850354991,22511.131827858015,8430.009793709361,11112.765868694716,20027.167947942922
2023-12-16,Category_B,122289.68944490007,122289.68944490007,2102.776388944009,8686.428735716938,15658.836040020517,18012.636706703324,15114.912084405172,9829.103194975281
2023-12-23,Category_B,122054.26540879963,122054.26540879963,2084.7005200192975,12473.740593435115,18963.57473763467,7154.783253352146,6596.81813154283,19647.998023178858
2022-01-01,Category_C,105623.74280079528,105623.74280079528,2596.0704712345373,18722.877207807407,22264.072707750813,18302.883373222023,6034.423414317984,22514.844854066832
2022-01-08,Category_C,95007.36386067605,95007.36386067605,2129.592853483549,23800.130973457122,7488.906634883499,20183.682516589266,13672.726760738546,14459.44668991827
2022-01-15,Category_C,95612.40392598025,95612.40392598025,2090.80465526724,24476.472054319085,9716.035652895946,5910.075127493222,11554.01993672576,18437.35307734605
2022-01-22,Category_C,108877.87886646649,108877.87886646649,2204.0539467372855,12692.085897106579,22980.354321631046,24851.33215437236,13850.56029732115,11173.133496252938
2022-01-29,Category_C,106411.2053225231,106411.2053225231,1903.68390963549,19532.07226590337,13447.483122909387,18447.87918084326,21600.4614993931,12464.237163212176
2022-02-05,Category_C,98556.8754518069,98556.8754518069,1895.2958918957377,7038.292982332583,23167.17764036537,9330.76932895944,13569.223223638382,17903.494257078222
2022-02-12,Category_C,86829.37576636212,86829.37576636212,1937.5148920057543,17737.28608602312,16325.885275050316,9081.116907392963,5781.385816118143,8967.917019368611
2022-02-19,Category_C,107439.05455435313,107439.05455435313,2007.0298235816483,24061.348436819397,8841.437066064462,22463.98555917559,19007.20583465699,9188.28815249005
2022-02-26,Category_C,97550.92853267661,97550.92853267661,2192.3413704172117,16333.904566827989,14616.746080233097,10651.311731309188,12622.862254454325,16301.190937385101
2022-03-05,Category_C,117631.62881691984,117631.62881691984,2148.900878701225,23397.932288881926,22605.691039215704,21948.15304977444,23045.20661292637,16666.637118971852
2022-03-12,Category_C,94070.2855465936,94070.2855465936,2124.760102714159,7841.526813167398,23006.26923060518,8092.266689463317,8898.787593276274,19139.80675770947
2022-03-19,Category_C,103138.24003013823,103138.24003013823,1829.9842963080741,24893.242726135344,8147.738685344933,7781.836483797704,20770.196795175612,19324.00768747401
2022-03-26,Category_C,110728.46113388755,110728.46113388755,2208.910187374208,11278.77071660202,19405.338633529747,20108.3542966318,16903.002725501206,18760.411468189195
2022-04-02,Category_C,109167.39940531435,109167.39940531435,2490.273985918622,21246.516858319053,8404.799954366137,18110.554095787185,14820.484404244167,14740.855707612563
2022-04-09,Category_C,113238.29583815376,113238.29583815376,2384.083340600796,18111.509381180967,23800.05423076919,21020.55058699652,9371.412862041234,19089.853538553565
2022-04-16,Category_C,99859.61830418727,99859.61830418727,1772.598305085389,9327.597061634555,20884.149278645746,8785.196752393205,7654.730816958794,16490.097983112362
2022-04-23,Category_C,91960.51178813171,91960.51178813171,1829.05660412513,13906.558250568993,7209.555414869777,5788.101540996045,20721.395748369585,8635.671175156507
2022-04-30,Category_C,97415.38749158006,97415.38749158006,2334.3467003994288,10790.82284990538,11316.108444613286,11008.107151105203,13985.253219525155,23852.850522451266
2022-05-07,Category_C,115139.35816129742,115139.35816129742,2821.3093355061947,10328.020960333342,12876.01721257768,21745.984866204253,21507.835895537195,17950.759830522293
2022-05-14,Category_C,97984.96990907662,97984.96990907662,2148.786812365193,22051.76517160945,7437.0795676222915,24339.798720351875,9464.12952959453,7194.875206406981
2022-05-21,Category_C,109023.42928687487,109023.42928687487,2042.9719472112072,7096.112488414703,17592.79695584818,19525.431434666592,17084.70039837933,23355.306537872773
2022-05-28,Category_C,113309.21246973966,113309.21246973966,2098.8099201814143,15005.136566004503,16402.024381844436,24581.390436298803,10311.183117440949,24054.254614826437
2022-06-04,Category_C,103431.12993494369,103431.12993494369,1926.4513943423738,11336.400233809365,11096.015942034013,15322.51891330682,16387.445378211938,19732.075759201256
2022-06-11,Category_C,93006.91861583645,93006.91861583645,1687.6907086295123,9447.642745443716,24741.909178629503,14663.547617009412,8324.731691857507,11866.840511132772
2022-06-18,Category_C,89222.74980556645,89222.74980556645,1628.7318030335189,7278.19972359456,19857.741074731042,5084.582396047237,18275.806943870375,6849.148200517483
2022-06-25,Category_C,123962.2865982517,123962.2865982517,2182.908831922366,22388.83284284771,19362.03289231691,19660.153913030656,23186.673375726445,20919.725693385684
2022-07-02,Category_C,89809.17220270843,89809.17220270843,1640.5865284290053,16823.461464457272,7008.5353329506315,7842.575808421108,20961.385371905562,9389.81839859677
2022-07-09,Category_C,109483.10912794012,109483.10912794012,1921.7519512263616,9714.967283971118,17094.63189578472,18090.802830716857,20345.965001975077,19102.32337067108
2022-07-16,Category_C,92298.798326362,92298.798326362,1549.7461101501904,6813.9405948295325,10946.730345028884,13199.663096956454,17037.957846139216,13686.349663220306
2022-07-23,Category_C,90959.23327954326,90959.23327954326,2149.3271748307143,15715.93930332097,23910.558942311713,6749.324844947139,7269.766365542756,7126.541524421166
2022-07-30,Category_C,100700.13929731876,100700.13929731876,1743.760597446673,15428.335903604848,11257.775589014986,24071.89120671385,21139.09461745643,9422.209808626561
2022-08-06,Category_C,94251.26809568722,94251.26809568722,1608.8220985412638,13004.812728851573,15955.926874000188,8599.398519514025,19377.748583376422,15230.174274190089
2022-08-13,Category_C,110608.67135307724,110608.67135307724,1962.4887307508948,9267.595829912969,23158.85310137212,17866.804168893625,24407.234836797536,12531.538839848443
2022-08-20,Category_C,74565.78813781997,74565.78813781997,1361.4715276236402,11050.575500831135,8552.756197468523,11450.98620911791,6787.946600311981,8605.501290343838
2022-08-27,Category_C,99177.36855070699,99177.36855070699,2143.1126655389844,16816.018089454596,21447.82009246206,22780.49232359452,13141.058705796415,7386.972064471749
2022-09-03,Category_C,103024.6514635503,103024.6514635503,2245.6987378287686,7726.266426388175,20835.017295893376,15141.114296295596,11137.28776705387,17202.78704616821
2022-09-10,Category_C,87733.5243530362,87733.5243530362,1579.15899069128,13188.39696247338,5158.975055228816,17767.32386696559,11361.82186480864,16292.213808221915
2022-09-17,Category_C,95484.39871570688,95484.39871570688,2096.5845856515657,16883.55126897085,8110.0873866198635,16819.732502265833,22459.235456096372,18169.245744460808
2022-09-24,Category_C,102525.91589617709,102525.91589617709,2014.8650227701455,21586.83634657202,12596.648586871295,14817.310137753106,17556.106072543487,6363.033741496085
2022-10-01,Category_C,85621.76532268788,85621.76532268788,1814.5677463271086,11836.04983753589,8743.818766246046,15318.752698354081,9068.560924484162,21865.21727343083
2022-10-08,Category_C,103841.48807531652,103841.48807531652,1738.4025521684216,15307.30111945446,12447.120135251658,20983.2620862569,15766.836784695322,16346.730098893553
2022-10-15,Category_C,93438.95369404876,93438.95369404876,1750.312272349976,10614.609293934445,24829.32519287995,16221.24472191348,19210.869729053047,6227.576205904763
2022-10-22,Category_C,97501.65539654114,97501.65539654114,2357.2311805239365,21212.63029110191,23363.745622991573,5634.043715632797,11687.927567842878,10671.843090903745
2022-10-29,Category_C,99662.09314875738,99662.09314875738,1686.7370886700846,8364.064078129299,13776.124965251105,22239.677004122932,18875.935267407316,9835.507235034172
2022-11-05,Category_C,98560.572087086,98560.572087086,1672.6150713816771,21838.525496593793,7297.604250239345,11066.427180205243,16633.270063142627,24439.597218442137
2022-11-12,Category_C,95852.72266134858,95852.72266134858,1982.6624893677338,23880.144054298846,7830.0528743958075,7148.882188494436,22841.586867381877,13066.6064209789
2022-11-19,Category_C,95073.60327863961,95073.60327863961,1808.326441485167,19711.83568765995,18784.72856159472,22989.196659637386,7826.473613174514,11616.193737528782
2022-11-26,Category_C,88468.6206030853,88468.6206030853,1933.1277462939133,5049.4526706814095,23696.554980650624,5133.532666566983,9874.467029324187,24694.67410631536
2022-12-03,Category_C,86926.46830157857,86926.46830157857,1899.5049850003513,16366.285356893373,13149.62768943542,10023.1656889033,8606.536631060622,6213.767969566939
2022-12-10,Category_C,86070.34407190923,86070.34407190923,1811.5785839644298,9546.325030928689,6551.733697117388,10116.760172502425,22071.716441641423,15241.58920019198
2022-12-17,Category_C,120753.79334232776,120753.79334232776,2182.8613058436154,18886.252364112086,21779.670641983368,24853.812788310857,8704.057518829217,22923.340644775875
2022-12-24,Category_C,115747.13019416432,115747.13019416432,2632.929204294751,8648.76284265319,24150.525870286474,23276.595543426156,20679.542492661665,13202.577132704782
2022-12-31,Category_C,117842.06931552094,117842.06931552094,2101.044942161491,6066.247670001477,18993.781995563142,24673.55714684958,16466.792946585167,21425.359947366072
2023-01-07,Category_C,91910.97580053077,91910.97580053077,1550.2786940375656,5593.524431487937,8008.606280440038,11836.353953459904,14635.551966688876,15031.356999214977
2023-01-14,Category_C,86721.68046863239,86721.68046863239,2025.7883641626504,13231.7331172951,6956.294454146173,11932.48272813714,8141.383917402632,23331.109123576258
2023-01-21,Category_C,109005.25098503688,109005.25098503688,2069.1675018956066,17733.801511503007,7299.968530636474,10500.214396390009,19373.577378388964,20969.76468477759
2023-01-28,Category_C,100254.83964289885,100254.83964289885,2009.79712169197,10503.71524991212,16807.5136889829,5548.105549328841,17494.992744554547,19998.052592925633
2023-02-04,Category_C,106332.34090937345,106332.34090937345,2212.4799997352475,17012.268904930395,21009.35142893263,7381.733774707209,18170.959017780453,8599.826297035774
2023-02-11,Category_C,120329.76980431317,120329.76980431317,2893.9598686137597,13698.49871600198,13186.54492845451,24782.950035805563,24912.879517617897,22094.530900090656
2023-02-18,Category_C,114839.79165432813,114839.79165432813,2170.710680595461,11423.203154158535,23570.857537099,24798.54913317896,18177.34208439465,11033.502692828093
2023-02-25,Category_C,118823.3436855589,118823.3436855589,2064.896777904273,22145.579866377724,5729.420506069085,24543.61045702169,19944.374572039334,19347.520892701294
2023-03-04,Category_C,109877.34862178956,109877.34862178956,2538.5104795392144,10742.65390571102,21740.919639715506,21776.258407895057,13924.956909442904,14538.783807436146
2023-03-11,Category_C,126028.01289604547,126028.01289604547,2948.818435880608,12258.06218210607,14826.706381820626,24762.854471614493,20932.557229790713,22948.527359003183
2023-03-18,Category_C,107161.44267470231,107161.44267470231,2009.1701253030203,14704.101094872882,5408.337361829794,17377.947254838262,16268.013401868906,18195.734978589873
2023-03-25,Category_C,109636.31892225078,109636.31892225078,2235.442075136121,7871.63225770664,17194.388869821494,22362.511254678036,9562.964394939543,22412.771401245445
2023-04-01,Category_C,110741.40806054487,110741.40806054487,2202.5205244726544,12991.25227129398,23758.188483028516,18218.374523380975,7116.775894208982,10265.161929096026
2023-04-08,Category_C,121718.87271418146,121718.87271418146,2757.6038639966546,14005.421794508311,12494.60439060234,14531.711895334209,18047.209753330295,22208.24620757117
2023-04-15,Category_C,107771.30437640435,107771.30437640435,1811.7248769690996,5315.029968072802,16616.290913548488,19579.39634039435,22362.709447789086,11009.320284423353
2023-04-22,Category_C,104821.37123244994,104821.37123244994,2458.013655466072,6563.584359198687,20728.00332488407,17346.43485926168,6696.393927759452,14009.386304622813
2023-04-29,Category_C,101990.9671523618,101990.9671523618,1939.696269076148,13105.531639387827,7859.441291368763,12465.966575599705,7282.904627755699,20566.10773819835
2023-05-06,Category_C,119233.16121594446,119233.16121594446,2282.8483056579753,18428.040715019313,17723.18684065459,6392.647037698782,24431.99402299429,21756.109625319
2023-05-13,Category_C,113064.23673563497,113064.23673563497,2447.0623077959444,24784.45782843738,5688.868251801105,12110.307557590368,18725.961445379173,14689.704669183046
2023-05-20,Category_C,111277.67707293648,111277.67707293648,2299.732509711024,14092.502736230701,23536.57576894683,20398.321184145498,9267.513421007454,11707.152891899124
2023-05-27,Category_C,114463.58304092984,114463.58304092984,2158.3527815092425,20316.907209918114,8569.053664362893,5954.2140274468,18624.141951624886,22461.803332115225
2023-06-03,Category_C,101158.33985647045,101158.33985647045,2415.288608797737,6531.730589111815,5144.158556356912,24349.03367592902,19222.732454453115,18340.91014949909
2023-06-10,Category_C,103010.60339817627,103010.60339817627,2486.7566539644054,21047.629986668122,10654.652936471179,8560.190841955251,15054.70149043357,18926.445433044144
2023-06-17,Category_C,112582.25176242305,112582.25176242305,2329.803195366188,17235.135765454055,16137.800295611174,12989.207119914114,6640.429391315081,20448.826483747696
2023-06-24,Category_C,106296.24223395182,106296.24223395182,2309.4833304897043,22723.146076440768,19385.86771117769,15424.492401831345,7351.442966225503,7749.1526134953
2023-07-01,Category_C,100201.30575140084,100201.30575140084,2256.2350262038435,5575.810471515195,22935.01581145263,16689.079878393735,5144.0342098355995,18435.604424427565
2023-07-08,Category_C,106817.70620745562,106817.70620745562,2308.8349630714215,16405.940649086348,9760.641756985038,18196.905076691302,9677.042172173627,14131.879727160493
2023-07-15,Category_C,107475.0841363806,107475.0841363806,2093.371853456477,23463.580994886168,11425.24085598619,22979.88543871918,17433.080002159273,5371.250230460374
2023-07-22,Category_C,110257.56097093766,110257.56097093766,2373.889583351969,15309.444578622119,15611.091919801971,17414.204577033623,12090.369006830872,8775.619034303321
2023-07-29,Category_C,104686.82544399693,104686.82544399693,1875.043886137695,12704.577484475318,14187.805278346048,15107.602819915397,21073.57030646832,6457.275871803278
2023-08-05,Category_C,109128.0230397049,109128.0230397049,2182.9137964170286,20533.30209805761,16277.377645343164,8109.691146044848,6353.046292236044,22794.96038793776
2023-08-12,Category_C,118447.90963582169,118447.90963582169,2908.537662345679,23303.150005428397,19074.948209896684,15100.262302038931,9568.382157551232,20762.533883471955
2023-08-19,Category_C,115343.59062970453,115343.59062970453,2645.6970628590434,24922.510193435355,12144.931402368911,21010.539444126174,23833.00002903663,22101.29021381863
2023-08-26,Category_C,110485.90251821054,110485.90251821054,1889.4637960343848,18425.423801735036,24704.739312089296,20869.868663212037,7020.577900051168,12756.162930167739
2023-09-02,Category_C,116361.05805558272,116361.05805558272,2133.482349540388,6787.126292684622,23912.462373918854,19555.805508469748,21334.472210791915,24666.031624296684
2023-09-09,Category_C,97116.12051964493,97116.12051964493,2396.117322180804,17475.794913745736,18648.117564240794,10890.785210467453,8165.693350727852,17152.69616789192
2023-09-16,Category_C,113880.58005244704,113880.58005244704,2162.1727953559844,20256.745985279016,11985.328383583896,8910.036162228082,13887.255257650237,21566.149546890225
2023-09-23,Category_C,89775.08256644613,89775.08256644613,2209.510972936735,6622.049873145501,10533.176976790593,14916.499510156124,5694.618496264896,14818.90694316647
2023-09-30,Category_C,110929.47193348061,110929.47193348061,2421.342623634473,22877.91794336087,17499.02879611731,17857.12159965113,10635.731788249486,9104.035727941322
2023-10-07,Category_C,99447.32004591185,99447.32004591185,1865.6621904346646,11214.879335653352,12988.206140737906,21814.83843285595,6652.33598185508,24964.70615375077
2023-10-14,Category_C,98290.94663574458,98290.94663574458,1730.9153568598904,16747.874914279546,11178.524431632679,15949.807338945326,7181.6024649624,11285.902249134517
2023-10-21,Category_C,92804.97031935572,92804.97031935572,2127.3357436862884,6485.064809052507,12016.078642266933,5481.452235654574,23737.77646015222,17357.902233056404
2023-10-28,Category_C,105439.69105561312,105439.69105561312,2356.4577235329402,7439.487881893114,15188.832786564735,14566.496642931375,22223.985702159996,24814.196203905823
2023-11-04,Category_C,105639.4703576298,105639.4703576298,1953.7970625587648,16334.021900081765,19361.72308203346,14421.383914901946,15088.081517968965,13441.866956389003
2023-11-11,Category_C,106079.39931562061,106079.39931562061,2382.1909129830724,7912.484633600894,21066.726067230084,18914.00824253954,11878.438675857447,13388.412419696759
2023-11-18,Category_C,110175.87640992792,110175.87640992792,2554.144488717038,5936.155130728155,9666.303766443565,21726.511658403924,17730.218771864926,16996.124420749096
2023-11-25,Category_C,113430.08760154134,113430.08760154134,2139.372051898925,19937.178278004772,20618.94926279533,19909.474522460638,22540.21999145051,11206.427771191287
2023-12-02,Category_C,102108.07612086018,102108.07612086018,2105.316406385163,16853.373366229498,7044.996062222704,15018.760497452507,9827.879877166388,18562.90446833404
2023-12-09,Category_C,110454.75687427583,110454.75687427583,1864.1278762180045,6286.557630653992,19798.454353704845,8298.125396900467,21796.32947557823,13117.993329009074
2023-12-16,Category_C,116364.82633188649,116364.82633188649,2221.4703282180567,23695.676838085834,17119.081221052234,7769.670981906689,13063.829801871858,12488.658156274027
2023-12-23,Category_C,107241.34774566889,107241.34774566889,2165.840316847483,20284.853614887004,21482.062655245976,6945.416190582318,16483.393999449363,9968.429868355093
2022-01-01,Category_D,112383.19628726845,112383.19628726845,2677.7825498825823,21076.99401275414,14938.928352250643,18920.25317879671,9693.520110013369,15731.399699056055
2022-01-08,Category_D,92916.20649757303,92916.20649757303,1551.861288910731,14794.84370218333,5221.856703067211,6038.358194348266,13389.472081832935,14239.784437692222
2022-01-15,Category_D,102720.85282953175,102720.85282953175,2321.6485939647387,12925.139361429508,7858.474061495608,13951.964392641661,13375.213748757324,16338.16784721424
2022-01-22,Category_D,101230.34975921578,101230.34975921578,1697.85586441427,16960.3038244878,7913.500495941054,20193.620799802957,9806.654889240155,9825.409985645289
2022-01-29,Category_D,85766.94966339972,85766.94966339972,1793.8931262921296,5162.357009305427,12118.273629124296,6442.348539771072,10088.73042296123,19461.220235999557
2022-02-05,Category_D,121668.53766253256,121668.53766253256,2839.467122438984,14857.581217307586,20820.55784275163,18344.122578960778,6549.891855816892,23396.61528075782
2022-02-12,Category_D,94829.84492807912,94829.84492807912,1711.23477335546,22980.16400956459,7702.7529263315755,18639.853332795872,6071.982013375928,5672.491639302504
2022-02-19,Category_D,107113.35805100347,107113.35805100347,1915.6175813723714,10737.345693204523,22081.27835829355,15520.436444713634,7571.827749658948,15018.503627212483
2022-02-26,Category_D,108442.737403403,108442.737403403,2313.415347376738,22786.632485039467,5559.797358810845,21157.555769617873,11263.644304218531,11858.984023676547
2022-03-05,Category_D,105391.00911686609,105391.00911686609,2102.6660509550143,10074.111348325756,16568.568349227222,21772.07722708722,11779.160068468522,8623.01937023018
2022-03-12,Category_D,130983.45946494656,130983.45946494656,2371.304160570411,20921.651690435225,24772.992175585186,22523.215038446055,11259.38469480012,23019.085337256027
2022-03-19,Category_D,123476.41285823942,123476.41285823942,2362.2822390920824,20618.182913893208,23614.55797358862,18549.62066033944,14763.210419321815,10288.678282340716
2022-03-26,Category_D,104051.97234418437,104051.97234418437,1865.4471256613622,5457.360394111836,9385.015536676583,16192.089580230351,15268.923850103205,16274.597243158698
2022-04-02,Category_D,110237.22958998913,110237.22958998913,2283.1351397221474,8375.381160073375,7504.887983502791,24351.553762985426,23321.711639738944,12210.939609589004
2022-04-09,Category_D,117185.21982328073,117185.21982328073,2783.275858653083,21529.86518207285,16323.523123725943,8326.78670143098,12333.454525016296,24019.488713565283
2022-04-16,Category_D,112480.13031477403,112480.13031477403,2391.6254032042607,23027.00416558993,5469.2944542673995,23777.732057989713,17843.230717282855,7390.657856381244
2022-04-23,Category_D,122323.80649764814,122323.80649764814,2847.8440073985494,15872.054551634312,17272.473507624345,6340.906917970979,23223.04482568054,23681.691320825812
2022-04-30,Category_D,123342.63955797254,123342.63955797254,2613.8357950692507,7486.603882826317,23850.82509835513,24777.438997192537,19719.1093022429,20742.794360911852
2022-05-07,Category_D,120208.4917445606,120208.4917445606,2980.579217869921,20699.797150697188,21804.896187151608,22341.996490789814,24489.21703762328,7042.297769166604
2022-05-14,Category_D,114221.74203979076,114221.74203979076,2183.6205436646333,16937.3313883892,18158.857500530885,13345.760683020933,12716.526039325216,15448.706145671751
2022-05-21,Category_D,122590.78538175003,122590.78538175003,2754.996948108932,23256.296080199125,19518.323345896213,24408.291995756266,7510.880688677304,16729.828942284854
2022-05-28,Category_D,105873.24971979782,105873.24971979782,2084.3547505866586,11188.339543428257,11816.413117517914,8652.299679295114,22562.943815000643,13592.726344145407
2022-06-04,Category_D,99283.93198799841,99283.93198799841,1676.1536344765123,6250.596946031026,5852.851658358646,21198.057109809633,20814.562670729247,5865.568949485587
2022-06-11,Category_D,105804.48507174096,105804.48507174096,1887.388209123009,12581.710059013923,6169.103452989802,11758.05780898841,11200.367934624746,18240.910672902806
2022-06-18,Category_D,108583.65346311625,108583.65346311625,2360.3467672118527,23931.686678502865,12571.052745348697,24660.297346098516,10884.253229847096,7934.668846650863
2022-06-25,Category_D,112941.7456607868,112941.7456607868,2498.1671221121487,22540.658423651344,16293.412533768596,24890.340273461374,5510.627970008893,19279.965658700625
2022-07-02,Category_D,109780.27938094112,109780.27938094112,1890.9009628888389,15409.962259771444,20673.589825996805,5370.376011599467,17799.33143594249,9521.09291540892
2022-07-09,Category_D,104820.68687260665,104820.68687260665,2528.719736073845,21803.95966838563,7405.714185398693,5839.064155237994,21873.587719843475,16134.857557376925
2022-07-16,Category_D,107325.63999514747,107325.63999514747,1993.3704441258635,16911.817386269795,5118.29497330041,20326.252097762386,5263.197643475705,19670.301495288113
2022-07-23,Category_D,102993.03378704503,102993.03378704503,1788.110742023578,13111.176453139204,22988.374371066926,9935.203229630024,7489.4598654685415,16261.83237790192
2022-07-30,Category_D,114197.04477962446,114197.04477962446,2308.1961496431295,12161.933027833047,17534.417160391964,11204.40058734488,23474.9304049561,23972.154548866543
2022-08-06,Category_D,114918.41178552764,114918.41178552764,2149.7543458712003,15352.272730338464,21800.895108157787,5153.79736405156,21453.245614531403,20091.31467139977
2022-08-13,Category_D,103840.55620010076,103840.55620010076,1785.5701781996763,18849.6572510692,13055.995461485658,14995.339887451557,15845.129501071515,5097.5749352427765
2022-08-20,Category_D,114857.68655289839,114857.68655289839,2841.7259867512767,23343.52053744072,19737.507505515103,24781.599572110652,22760.755573090693,11736.171419636572
2022-08-27,Category_D,83723.27187101924,83723.27187101924,1568.219332202138,11173.7363520356,5528.176228759629,13884.995112104325,6149.033904030772,9391.298183351635
2022-09-03,Category_D,99596.11802136843,99596.11802136843,2014.2570686992342,14415.620894875734,5732.104509312646,16257.101770315503,9468.65320392356,14733.818935947616
2022-09-10,Category_D,107029.81784379255,107029.81784379255,2619.6282253817317,20844.91940574793,13586.844559873467,18593.597778989453,14349.209328674562,8872.27997904582
2022-09-17,Category_D,121187.51958040305,121187.51958040305,2659.2149280339586,18957.84112713342,13683.544418218444,14117.159759934033,19833.235526395954,22732.37184595819
2022-09-24,Category_D,111500.17471783675,111500.17471783675,2002.009009260382,12554.544991756506,21605.683779290634,10215.878172627126,22061.978845601414,23151.477336549837
2022-10-01,Category_D,101229.166427036,101229.166427036,2182.979659390816,17423.08802775989,17043.96276725609,20582.52881223883,8281.535297438442,13253.663962015788
2022-10-08,Category_D,120818.46106120244,120818.46106120244,2758.8362803229143,19895.740392119704,24314.67894727868,20961.110105287036,8042.907922611848,21270.63519853106
2022-10-15,Category_D,95774.56296196408,95774.56296196408,1673.9626036362079,22575.68695552645,19274.402358184278,10621.733788659723,5978.433460476657,5606.487342714144
2022-10-22,Category_D,107581.57565576899,107581.57565576899,1869.903045864377,21475.74438857005,11358.286890968075,15294.242318992901,15828.355651191296,13028.097223530094
2022-10-29,Category_D,97198.05815839529,97198.05815839529,2117.205810764329,7287.654187979124,13050.460119598207,8106.359915585652,20603.90752021214,11153.20622947902
2022-11-05,Category_D,122920.09647974158,122920.09647974158,2099.464954838253,11212.647022935907,24437.10879987699,24044.11849230453,17681.58920608029,21608.050427465394
2022-11-12,Category_D,131944.92285056892,131944.92285056892,3273.8303975834915,23887.266789996826,24535.024843783634,20868.336693569927,24962.433370569182,19801.72081977773
2022-11-19,Category_D,126551.0170333845,126551.0170333845,2866.1594274659565,21454.7838837264,22128.27057719037,24454.179301491255,9149.59002483451,22747.526544948054
2022-11-26,Category_D,103793.6625367363,103793.6625367363,2480.2101735069255,8712.827968543364,7045.434435394144,24939.828183075737,11551.497560941614,12088.778678343311
2022-12-03,Category_D,118060.92394242594,118060.92394242594,1993.3935304307242,11854.415099984839,12908.323060300076,18959.08845238795,20843.59349666642,21501.92110952176
2022-12-10,Category_D,109023.56745222754,109023.56745222754,1962.4436405998504,14740.791484293031,5105.494279090565,10674.000782229901,21523.390144845103,22318.055180875395
2022-12-17,Category_D,116082.83553257928,116082.83553257928,2003.120256644991,13554.365784330847,21727.708826372647,11309.88195778893,17893.45842329217,14826.434110102353
